nom_commune,cog_commune,siren_commune,nuance_politique,famille_nuance
Chauvigny,86070,218600708,,
Chenevelles,86072,218600724,NC,Non classé
Cherves,86073,218600732,NC,Non classé
Chiré-En-Montreuil,86074,218600740,NC,Non classé
Chouppes,86075,218600757,NC,Non classé
Cissé,86076,218600765,LNC,Non classé
Civaux,86077,218600773,LNC,Non classé
Civray,86078,218600781,,
La Roche-Rigault,86079,218600799,NC,Non classé
Cloué,86080,218600807,NC,Non classé
Colombiers,86081,218600815,LNC,Non classé
Valence-En-Poitou,86082,200084861,LDVC,Centre
Coulombiers,86083,218600831,LNC,Non classé
Coulonges-Les-Hérolles,86084,218600849,NC,Non classé
Coussay,86085,218600856,NC,Non classé
Coussay-Les-Bois,86086,218600864,,
Craon,86087,218600872,NC,Non classé
Croutelle,86088,218600880,NC,Non classé
Cuhon,86089,218600898,NC,Non classé
Curçay-Sur-Dive,86090,218600906,NC,Non classé
Curzay-Sur-Vonne,86091,218600914,NC,Non classé
Dangé-Saint-Romain,86092,218600922,LNC,Non classé
Dercé,86093,218600930,NC,Non classé
Dienné,86094,218600948,NC,Non classé
Dissay,86095,218600955,LNC,Non classé
Doussay,86096,218600963,NC,Non classé
La Ferrière-Airoux,86097,218600971,NC,Non classé
Fleix,86098,218600989,NC,Non classé
Fleuré,86099,218600997,LNC,Non classé
Fontaine-Le-Comte,86100,218601003,LDVG,Gauche
Frozes,86102,218601029,NC,Non classé
Gençay,86103,218601037,LNC,Non classé
Genouillé,86104,218601045,NC,Non classé
Gizay,86105,218601052,NC,Non classé
Glénouze,86106,218601060,NC,Non classé
Gouex,86107,218601078,NC,Non classé
La Grimaudière,86108,218601086,NC,Non classé
Guesnes,86109,218601094,NC,Non classé
Haims,86110,218601102,NC,Non classé
Ingrandes,86111,218601110,LNC,Non classé
L'Isle-Jourdain,86112,218601128,LNC,Non classé
Iteuil,86113,218601136,LNC,Non classé
Jardres,86114,218601144,LNC,Non classé
Jaunay-Marigny,86115,200063493,LDVD,Droite
Jazeneuil,86116,218601169,NC,Non classé
Jouhet,86117,218601177,NC,Non classé
Journet,86118,218601185,NC,Non classé
Joussé,86119,218601193,NC,Non classé
Lathus-Saint-Rémy,86120,218601201,LNC,Non classé
Latillé,86121,218601219,LNC,Non classé
Lauthiers,86122,218601227,NC,Non classé
Boivre-La-Vallée,86123,200082766,LNC,Non classé
Lavoux,86124,218601243,LNC,Non classé
Leigné-Les-Bois,86125,218601250,NC,Non classé
Leigné-Sur-Usseau,86127,218601276,NC,Non classé
Lencloître,86128,218601284,LNC,Non classé
Lésigny,86129,218601292,NC,Non classé
Leugny,86130,218601300,NC,Non classé
Lhommaizé,86131,218601318,NC,Non classé
Liglet,86132,218601326,NC,Non classé
Ligugé,86133,218601334,LNC,Non classé
Linazay,86134,218601342,NC,Non classé
Liniers,86135,218601359,NC,Non classé
Lizant,86136,218601367,NC,Non classé
Loudun,86137,218601375,LDVD,Droite
Luchapt,86138,218601383,NC,Non classé
Lusignan,86139,218601391,LNC,Non classé
Lussac-Les-Châteaux,86140,218601409,LNC,Non classé
Magné,86141,218601417,NC,Non classé
Maillé,86142,218601425,NC,Non classé
Mairé,86143,218601433,NC,Non classé
Maisonneuve,86144,218601441,NC,Non classé
Marçay,86145,218601458,LNC,Non classé
Marigny-Chemereau,86147,218601474,NC,Non classé
Marnay,86148,218601482,NC,Non classé
Martaizé,86149,218601490,NC,Non classé
Massognes,86150,218601508,NC,Non classé
Maulay,86151,218601516,NC,Non classé
Mauprévoir,86152,218601524,NC,Non classé
Mazerolles,86153,218601532,NC,Non classé
Mazeuil,86154,218601540,NC,Non classé
Messemé,86156,218601565,NC,Non classé
Mignaloux-Beauvoir,86157,218601573,LDVG,Gauche
Migné-Auxances,86158,218601581,LDVG,Gauche
Millac,86159,218601599,NC,Non classé
Mirebeau,86160,218601607,LNC,Non classé
Moncontour,86161,218601615,NC,Non classé
Mondion,86162,218601623,NC,Non classé
Montamisé,86163,218601631,LDVG,Gauche
Monthoiron,86164,218601649,NC,Non classé
Montmorillon,86165,218601656,,
Monts-Sur-Guesnes,86167,218601672,NC,Non classé
Morton,86169,218601698,NC,Non classé
Moulismes,86170,218601706,NC,Non classé
Moussac,86171,218601714,NC,Non classé
Mouterre-Sur-Blourde,86172,218601722,NC,Non classé
Mouterre-Silly,86173,218601730,NC,Non classé
Naintré,86174,218601748,LDVG,Gauche
Nalliers,86175,218601755,NC,Non classé
Nérignac,86176,218601763,NC,Non classé
Neuville-De-Poitou,86177,218601771,LLR,Droite
Nieuil-L'Espoir,86178,218601789,LNC,Non classé
Nouaillé-Maupertuis,86180,218601805,LNC,Non classé
Nueil-Sous-Faye,86181,218601813,NC,Non classé
Orches,86182,218601821,NC,Non classé
Les Ormes,86183,218601839,LNC,Non classé
Ouzilly,86184,218601847,NC,Non classé
Oyré,86186,218601862,NC,Non classé
Paizay-Le-Sec,86187,218601870,NC,Non classé
Payroux,86189,218601896,NC,Non classé
Persac,86190,218601904,NC,Non classé
Pindray,86191,218601912,NC,Non classé
Plaisance,86192,218601920,NC,Non classé
Pleumartin,86193,218601938,LNC,Non classé
Poitiers,86194,218601946,LDVG,Gauche
Port-De-Piles,86195,218601953,NC,Non classé
Pouançay,86196,218601961,NC,Non classé
Pouant,86197,218601979,NC,Non classé
Pouillé,86198,218601987,NC,Non classé
Pressac,86200,218602001,NC,Non classé
Prinçay,86201,218602019,NC,Non classé
La Puye,86202,218602027,NC,Non classé
Queaux,86203,218602035,NC,Non classé
Quinçay,86204,218602043,LNC,Non classé
Ranton,86205,218602050,NC,Non classé
Raslay,86206,218602068,NC,Non classé
La Roche-Posay,86207,218602076,LNC,Non classé
Roches-Prémarie-Andillé,86209,218602092,LNC,Non classé
Roiffé,86210,218602100,NC,Non classé
Romagne,86211,218602118,NC,Non classé
Rouillé,86213,218602134,LNC,Non classé
Saint-Benoît,86214,218602142,LDVD,Droite
Saint-Christophe,86217,218602175,NC,Non classé
Saint-Clair,86218,218602183,NC,Non classé
Saint-Gaudent,86220,218602209,NC,Non classé
Saint-Genest-D'Ambière,86221,218602217,LNC,Non classé
Saint-Georges-Lès-Baillargeaux,86222,218602225,LDVD,Droite
Saint-Germain,86223,218602233,NC,Non classé
Saint-Gervais-Les-Trois-Clochers,86224,218602241,LNC,Non classé
Saint-Jean-De-Sauves,86225,218602258,LNC,Non classé
Saint-Julien-L'Ars,86226,218602266,,
Saint-Laon,86227,218602274,NC,Non classé
Saint-Laurent-De-Jourdes,86228,218602282,NC,Non classé
Saint-Léger-De-Montbrillais,86229,218602290,NC,Non classé
Saint-Léomer,86230,218602308,NC,Non classé
Valdivienne,86233,218602332,LNC,Non classé
Saint-Martin-L'Ars,86234,218602340,NC,Non classé
Saint-Maurice-La-Clouère,86235,218602357,LNC,Non classé
Saint-Pierre-De-Maillé,86236,218602365,NC,Non classé
Saint-Pierre-D'Exideuil,86237,218602373,,
Sainte-Radégonde,86239,218602399,NC,Non classé
Saint-Rémy-Sur-Creuse,86241,218602415,NC,Non classé
Saint-Romain,86242,218602423,NC,Non classé
Saint-Sauvant,86244,218602449,LNC,Non classé
Senillé-Saint-Sauveur,86245,200054831,,
Saint-Savin,86246,218602464,NC,Non classé
Saint-Secondin,86248,218602480,NC,Non classé
Saires,86249,218602498,NC,Non classé
Saix,86250,218602506,NC,Non classé
Sammarçolles,86252,218602522,NC,Non classé
Sanxay,86253,218602530,NC,Non classé
Saulgé,86254,218602548,LNC,Non classé
Savigné,86255,218602555,LNC,Non classé
Savigny-Lévescault,86256,218602563,LNC,Non classé
Savigny-Sous-Faye,86257,218602571,NC,Non classé
Scorbé-Clairvaux,86258,218602589,LNC,Non classé
Sérigny,86260,218602605,NC,Non classé
Sèvres-Anxaumont,86261,218602613,LNC,Non classé
Sillars,86262,218602621,NC,Non classé
Smarves,86263,218602639,,
Sommières-Du-Clain,86264,218602647,NC,Non classé
Sossais,86265,218602654,NC,Non classé
Surin,86266,218602662,NC,Non classé
Tercé,86268,218602688,LNC,Non classé
Ternay,86269,218602696,NC,Non classé
Thollet,86270,218602704,NC,Non classé
Thurageau,86271,218602712,NC,Non classé
Thuré,86272,218602720,LNC,Non classé
La Trimouille,86273,218602738,NC,Non classé
Les Trois-Moutiers,86274,218602746,,
Usseau,86275,218602753,NC,Non classé
Usson-Du-Poitou,86276,218602761,LNC,Non classé
Vaux-Sur-Vienne,86279,218602795,NC,Non classé
Vellèches,86280,218602803,NC,Non classé
Saint Martin La Pallu,86281,200082675,LDVD,Droite
Vernon,86284,218602845,NC,Non classé
Verrières,86285,218602852,LNC,Non classé
Verrue,86286,218602860,NC,Non classé
Vézières,86287,218602878,NC,Non classé
Vicq-Sur-Gartempe,86288,218602886,NC,Non classé
Le Vigeant,86289,218602894,NC,Non classé
La Villedieu-Du-Clain,86290,218602902,,
Villemort,86291,218602910,NC,Non classé
Villiers,86292,218602928,NC,Non classé
Vivonne,86293,218602936,LDVD,Droite
Vouillé,86294,218602944,LDIV,Courants politiques divers
Voulême,86295,218602951,NC,Non classé
Voulon,86296,218602969,NC,Non classé
Vouneuil-Sous-Biard,86297,218602977,LDVC,Centre
Vouneuil-Sur-Vienne,86298,218602985,LNC,Non classé
Vouzailles,86299,218602993,NC,Non classé
Yversay,86300,218603009,NC,Non classé
Aixe-Sur-Vienne,87001,218700102,LDVC,Centre
Ambazac,87002,218700201,,
Arnac-La-Poste,87003,218700300,NC,Non classé
Augne,87004,218700409,NC,Non classé
Aureil,87005,218700508,LNC,Non classé
Azat-Le-Ris,87006,218700607,NC,Non classé
Balledent,87007,218700706,NC,Non classé
La Bazeuge,87008,218700805,NC,Non classé
Beaumont-Du-Lac,87009,218700904,NC,Non classé
Bellac,87011,218701100,LDVG,Gauche
Berneuil,87012,218701209,NC,Non classé
Bersac-Sur-Rivalier,87013,218701308,NC,Non classé
Bessines-Sur-Gartempe,87014,218701407,LNC,Non classé
Beynac,87015,218701506,NC,Non classé
Les Billanges,87016,218701605,NC,Non classé
Blanzac,87017,218701704,NC,Non classé
Blond,87018,218701803,NC,Non classé
Boisseuil,87019,218701902,LNC,Non classé
Bonnac-La-Côte,87020,218702009,LNC,Non classé
Bosmie-L'Aiguille,87021,218702108,LNC,Non classé
Breuilaufa,87022,218702207,NC,Non classé
Le Buis,87023,218702306,NC,Non classé
Bujaleuf,87024,218702405,NC,Non classé
Burgnac,87025,218702504,NC,Non classé
Bussière-Galant,87027,218702702,LNC,Non classé
Val-D'Oire-Et-Gartempe,87028,200083657,LNC,Non classé
Les Cars,87029,218702900,NC,Non classé
Chaillac-Sur-Vienne,87030,218703007,LNC,Non classé
Le Chalard,87031,218703106,NC,Non classé
Châlus,87032,218703205,LNC,Non classé
Chamboret,87033,218703304,NC,Non classé
Champagnac-La-Rivière,87034,218703403,NC,Non classé
Champnétery,87035,218703502,NC,Non classé
Champsac,87036,218703601,,
La Chapelle-Montbrandeix,87037,218703700,NC,Non classé
Chaptelat,87038,218703809,LNC,Non classé
Château-Chervix,87039,218703908,NC,Non classé
Châteauneuf-La-Forêt,87040,218704005,LNC,Non classé
Châteauponsac,87041,218704104,LNC,Non classé
Le Châtenet-En-Dognon,87042,218704203,NC,Non classé
Cheissoux,87043,218704302,NC,Non classé
Chéronnac,87044,218704401,NC,Non classé
Cieux,87045,218704500,NC,Non classé
Cognac-La-Forêt,87046,218704609,LNC,Non classé
Compreignac,87047,218704708,LNC,Non classé
Condat-Sur-Vienne,87048,218704807,LDVG,Gauche
Coussac-Bonneval,87049,218704906,LNC,Non classé
Couzeix,87050,218705002,LDVC,Centre
La Croisille-Sur-Briance,87051,218705101,NC,Non classé
La Croix-Sur-Gartempe,87052,218705200,NC,Non classé
Cromac,87053,218705309,NC,Non classé
Cussac,87054,218705408,LNC,Non classé
Dinsac,87056,218705606,NC,Non classé
Dompierre-Les-Eglises,87057,218705705,NC,Non classé
Domps,87058,218705804,NC,Non classé
Le Dorat,87059,218705903,LNC,Non classé
Dournazac,87060,218706000,NC,Non classé
Droux,87061,218706109,NC,Non classé
Eybouleuf,87062,218706208,NC,Non classé
Eyjeaux,87063,218706307,LNC,Non classé
Eymoutiers,87064,218706406,LNC,Non classé
Feytiat,87065,218706505,LUG,Gauche
Flavignac,87066,218706604,LNC,Non classé
Folles,87067,218706703,NC,Non classé
Fromental,87068,218706802,NC,Non classé
Gajoubert,87069,218706901,NC,Non classé
La Geneytouse,87070,218707008,NC,Non classé
Glandon,87071,218707107,NC,Non classé
Glanges,87072,218707206,NC,Non classé
Gorre,87073,218707305,NC,Non classé
Les Grands-Chézeaux,87074,218707404,NC,Non classé
Isle,87075,218707503,LDVC,Centre
Jabreilles-Les-Bordes,87076,218707602,NC,Non classé
Janailhac,87077,218707701,NC,Non classé
Javerdat,87078,218707800,NC,Non classé
La Jonchère-Saint-Maurice,87079,218707909,NC,Non classé
Jouac,87080,218708006,NC,Non classé
Jourgnac,87081,218708105,LNC,Non classé
Ladignac-Le-Long,87082,218708204,LNC,Non classé
Laurière,87083,218708303,NC,Non classé
Lavignac,87084,218708402,NC,Non classé
Limoges,87085,218708501,LLR,Droite
Linards,87086,218708600,LNC,Non classé
Lussac-Les-Eglises,87087,218708709,NC,Non classé
Magnac-Bourg,87088,218708808,LNC,Non classé
Magnac-Laval,87089,218708907,LNC,Non classé
Mailhac-Sur-Benaize,87090,218709004,NC,Non classé
Maisonnais-Sur-Tardoire,87091,218709103,NC,Non classé
Marval,87092,218709202,NC,Non classé
Masléon,87093,218709301,NC,Non classé
Meilhac,87094,218709400,NC,Non classé
Meuzac,87095,218709509,NC,Non classé
La Meyze,87096,218709608,NC,Non classé
Val D'Issoire,87097,200054195,LNC,Non classé
Moissannes,87099,218709905,NC,Non classé
Montrol-Sénard,87100,218710002,NC,Non classé
Mortemart,87101,218710101,NC,Non classé
Nantiat,87103,218710309,LNC,Non classé
Nedde,87104,218710408,NC,Non classé
Neuvic-Entier,87105,218710507,NC,Non classé
Nexon,87106,218710606,LNC,Non classé
Nieul,87107,218710705,LNC,Non classé
Nouic,87108,218710804,NC,Non classé
Oradour-Saint-Genest,87109,218710903,NC,Non classé
Oradour-Sur-Glane,87110,218711000,LNC,Non classé
Oradour-Sur-Vayres,87111,218711109,LNC,Non classé
Pageas,87112,218711208,NC,Non classé
Le Palais-Sur-Vienne,87113,218711307,LDVG,Gauche
Panazol,87114,218711406,LDVC,Centre
Pensol,87115,218711505,NC,Non classé
Peyrat-De-Bellac,87116,218711604,,
Peyrat-Le-Château,87117,218711703,LNC,Non classé
Peyrilhac,87118,218711802,LNC,Non classé
Pierre-Buffière,87119,218711901,LNC,Non classé
La Porcherie,87120,218712008,NC,Non classé
Rancon,87121,218712107,NC,Non classé
Razès,87122,218712206,,
Rempnat,87123,218712305,,
Rilhac-Lastours,87124,218712404,NC,Non classé
Rilhac-Rancon,87125,218712503,LUG,Gauche
Rochechouart,87126,218712602,,
La Roche-L'Abeille,87127,218712701,NC,Non classé
Saint-Pardoux-Le-Lac,87128,200085025,LNC,Non classé
Royères,87129,218712909,NC,Non classé
Roziers-Saint-Georges,87130,218713006,NC,Non classé
Saillat-Sur-Vienne,87131,218713105,NC,Non classé
Saint-Amand-Le-Petit,87132,218713204,NC,Non classé
Saint-Amand-Magnazeix,87133,218713303,NC,Non classé
Sainte-Anne-Saint-Priest,87134,218713402,NC,Non classé
Saint-Auvent,87135,218713501,NC,Non classé
Saint-Bazile,87137,218713709,NC,Non classé
Saint-Bonnet-Briance,87138,218713808,NC,Non classé
Saint-Bonnet-De-Bellac,87139,218713907,NC,Non classé
Saint-Brice-Sur-Vienne,87140,218714004,LNC,Non classé
Saint-Cyr,87141,218714103,NC,Non classé
Saint-Denis-Des-Murs,87142,218714202,NC,Non classé
Saint-Gence,87143,218714301,LNC,Non classé
Saint-Genest-Sur-Roselle,87144,218714400,,
Saint-Georges-Les-Landes,87145,218714509,NC,Non classé
Saint-Germain-Les-Belles,87146,218714608,LNC,Non classé
Saint-Gilles-Les-Forêts,87147,218714707,NC,Non classé
Saint-Hilaire-Bonneval,87148,218714806,NC,Non classé
Saint-Hilaire-La-Treille,87149,218714905,NC,Non classé
Saint-Hilaire-Les-Places,87150,218715001,NC,Non classé
Saint-Jean-Ligoure,87151,218715100,NC,Non classé
Saint-Jouvent,87152,218715209,,
Saint-Julien-Le-Petit,87153,218715308,NC,Non classé
Saint-Junien,87154,218715407,,
Saint-Junien-Les-Combes,87155,218715506,NC,Non classé
Saint-Just-Le-Martel,87156,218715605,LNC,Non classé
Saint-Laurent-Les-Eglises,87157,218715704,NC,Non classé
Saint-Laurent-Sur-Gorre,87158,218715803,LNC,Non classé
Saint-Léger-La-Montagne,87159,218715902,NC,Non classé
Saint-Léger-Magnazeix,87160,218716009,NC,Non classé
Saint-Léonard-De-Noblat,87161,218716108,LDVG,Gauche
Sainte-Marie-De-Vaux,87162,218716207,NC,Non classé
Saint-Martial-Sur-Isop,87163,218716306,NC,Non classé
Saint-Martin-De-Jussac,87164,218716405,NC,Non classé
Saint-Martin-Le-Mault,87165,218716504,NC,Non classé
Saint-Martin-Le-Vieux,87166,218716603,NC,Non classé
Saint-Martin-Terressus,87167,218716702,NC,Non classé
Saint-Mathieu,87168,218716801,LNC,Non classé
Saint-Maurice-Les-Brousses,87169,218716900,LNC,Non classé
Saint-Méard,87170,218717007,NC,Non classé
Saint-Ouen-Sur-Gartempe,87172,218717205,NC,Non classé
Saint-Paul,87174,218717403,LNC,Non classé
Saint-Priest-Ligoure,87176,218717601,NC,Non classé
Saint-Priest-Sous-Aixe,87177,218717700,LNC,Non classé
Saint-Priest-Taurion,87178,218717809,LNC,Non classé
Saint-Sornin-La-Marche,87179,218717908,NC,Non classé
Saint-Sornin-Leulac,87180,218718005,NC,Non classé
Saint-Sulpice-Laurière,87181,218718104,NC,Non classé
Saint-Sulpice-Les-Feuilles,87182,218718203,LNC,Non classé
Saint-Sylvestre,87183,218718302,NC,Non classé
Saint-Victurnien,87185,218718500,LNC,Non classé
Saint-Vitte-Sur-Briance,87186,218718609,NC,Non classé
Saint-Yrieix-La-Perche,87187,218718708,LDVC,Centre
Saint-Yrieix-Sous-Aixe,87188,218718807,NC,Non classé
Les Salles-Lavauguyon,87189,218718906,NC,Non classé
Sauviat-Sur-Vige,87190,218719003,NC,Non classé
Séreilhac,87191,218719102,LNC,Non classé
Solignac,87192,218719201,LNC,Non classé
Sussac,87194,218719409,NC,Non classé
Tersannes,87195,218719508,NC,Non classé
Thouron,87197,218719706,NC,Non classé
Vaulry,87198,218719805,NC,Non classé
Verneuil-Moustiers,87200,218720001,NC,Non classé
Verneuil-Sur-Vienne,87201,218720100,LDVG,Gauche
Veyrac,87202,218720209,LNC,Non classé
Vicq-Sur-Breuilh,87203,218720308,LNC,Non classé
Videix,87204,218720407,NC,Non classé
Le Vigen,87205,218720506,LNC,Non classé
Villefavard,87206,218720605,NC,Non classé
Les Ableuvenettes,88001,218800019,NC,Non classé
Ahéville,88002,218800027,NC,Non classé
Aingeville,88003,218800035,NC,Non classé
Ainvelle,88004,218800043,NC,Non classé
Allarmont,88005,218800050,NC,Non classé
Ambacourt,88006,218800068,NC,Non classé
Ameuvelle,88007,218800076,NC,Non classé
Anglemont,88008,218800084,NC,Non classé
Anould,88009,218800092,LNC,Non classé
Aouze,88010,218800100,NC,Non classé
Arches,88011,218800118,LNC,Non classé
Archettes,88012,218800126,LNC,Non classé
Aroffe,88013,218800134,,
Arrentès-De-Corcieux,88014,218800142,NC,Non classé
Attignéville,88015,218800159,NC,Non classé
Attigny,88016,218800167,NC,Non classé
Aulnois,88017,218800175,NC,Non classé
Autigny-La-Tour,88019,218800191,NC,Non classé
Autreville,88020,218800209,NC,Non classé
Autrey,88021,218800217,NC,Non classé
Auzainvilliers,88022,218800225,NC,Non classé
Avillers,88023,218800233,NC,Non classé
Avrainville,88024,218800241,NC,Non classé
Avranville,88025,218800258,NC,Non classé
Aydoilles,88026,218800266,LNC,Non classé
Badménil-Aux-Bois,88027,218800274,NC,Non classé
La Baffe,88028,218800282,NC,Non classé
La Vôge-Les-Bains,88029,200069326,LNC,Non classé
Bainville-Aux-Saules,88030,218800308,NC,Non classé
Balléville,88031,218800316,NC,Non classé
Ban-De-Laveline,88032,218800324,LNC,Non classé
Ban-De-Sapt,88033,218800332,NC,Non classé
Barville,88036,218800365,NC,Non classé
Basse-Sur-Le-Rupt,88037,218800373,NC,Non classé
Battexey,88038,218800381,NC,Non classé
Baudricourt,88039,218800399,NC,Non classé
Bayecourt,88040,218800407,NC,Non classé
Bazegney,88041,218800415,NC,Non classé
Bazien,88042,218800423,NC,Non classé
Bazoilles-Et-Ménil,88043,218800431,NC,Non classé
Bazoilles-Sur-Meuse,88044,218800449,NC,Non classé
Beaufremont,88045,218800456,NC,Non classé
Beauménil,88046,218800464,NC,Non classé
Begnécourt,88047,218800472,,
Bellefontaine,88048,218800480,NC,Non classé
Belmont-Lès-Darney,88049,218800498,NC,Non classé
Belmont-Sur-Buttant,88050,218800506,NC,Non classé
Belmont-Sur-Vair,88051,218800514,NC,Non classé
Belrupt,88052,218800522,NC,Non classé
Belval,88053,218800530,NC,Non classé
Bertrimoutier,88054,218800548,NC,Non classé
Bettegney-Saint-Brice,88055,218800555,NC,Non classé
Bettoncourt,88056,218800563,NC,Non classé
Le Beulay,88057,218800571,NC,Non classé
Biécourt,88058,218800589,NC,Non classé
Biffontaine,88059,218800597,NC,Non classé
Blémerey,88060,218800605,NC,Non classé
Bleurville,88061,218800613,NC,Non classé
